time_s,across_wind_force_kN,along_wind_force_kN
32617.0,24.586048,24.052989
32618.0,63.337048,22.342987
32619.0,33.135067,23.898966
32620.0,-6.324649,19.137715
32621.0,-17.405624,-9.123575
32622.0,-20.307059,-35.603006
32623.0,-20.070455,-30.478857
32624.0,-48.739295,-11.085011
32625.0,-41.187726,-1.456420
32626.0,17.857606,11.333055
32627.0,33.501012,33.394723
32628.0,26.602231,34.958808
32629.0,24.510520,6.389362
32630.0,28.536015,-18.029865
32631.0,35.078754,-21.428296
32632.0,-13.905937,-24.044791
32633.0,-53.945019,-26.486854
32634.0,-31.775810,-5.450992
32635.0,-20.119019,27.404544
32636.0,-18.026997,34.836104
32637.0,-14.775245,18.791018
32638.0,8.460539,7.752017
32639.0,58.706604,-2.023753
32640.0,47.186040,-25.488219
32641.0,7.360410,-39.522241
32642.0,6.362588,-20.016890
32643.0,-0.033724,8.869735
32644.0,-15.811687,18.563985
32645.0,-47.471819,22.063100
32646.0,-57.804438,29.894685
32647.0,-5.057094,18.827817
32648.0,17.369138,-14.913024
32649.0,7.656959,-34.491513
32650.0,23.503785,-25.264806
32651.0,39.821634,-13.508109
32652.0,49.085318,-6.566053
32653.0,12.744272,14.600959
32654.0,-37.740475,38.255778
32655.0,-24.797492,31.326865
32656.0,-18.645632,2.513448
32657.0,-37.312066,-13.601313
32658.0,-34.053135,-18.432387
32659.0,-10.673766,-29.353098
32660.0,39.895372,-29.040511
32661.0,49.091614,-0.000000
32662.0,14.606829,29.057180
32663.0,23.003388,29.386805
32664.0,26.793181,18.464145
32665.0,-2.083011,13.632567
32666.0,-36.621252,-2.520670
32667.0,-59.336863,-31.434902
32668.0,-24.316969,-38.409741
32669.0,1.018658,-14.668134
32670.0,-15.485775,6.600047
32671.0,7.189100,13.585834
32672.0,41.672828,25.424757
32673.0,53.812596,34.729790
32674.0,33.417248,15.024661
32675.0,-13.846896,-18.979639
32676.0,-11.075198,-30.153031
32677.0,-4.784778,-22.266527
32678.0,-42.659308,-18.745891
32679.0,-50.743739,-8.961783
32680.0,-27.240913,20.236212
32681.0,14.072814,39.978180
32682.0,36.821855,25.797031
32683.0,13.509502,2.049446
32684.0,27.579599,-7.854931
32685.0,50.398537,-19.051388
32686.0,18.134190,-35.339020
32687.0,-20.118178,-27.816088
32688.0,-45.656559,5.536018
32689.0,-32.395410,26.915396
32690.0,-11.552366,24.447801
32691.0,-34.923788,21.799912
32692.0,-18.896423,18.353033
32693.0,32.115836,-6.507603
32694.0,48.952425,-35.626104
32695.0,40.858516,-34.051608
32696.0,9.596942,-11.562581
32697.0,6.343346,1.486765
32698.0,15.911826,11.322431
32699.0,-31.642510,31.149424
32700.0,-58.972451,36.407068
32701.0,-37.182504,9.334944
32702.0,-9.231837,-19.592249
32703.0,13.627600,-24.480528
32704.0,3.770516,-22.899726
32705.0,19.744654,-24.666378
32706.0,61.909011,-7.577669
32707.0,38.988905,25.929174
32708.0,-2.696830,37.875418
32709.0,-22.294023,20.790416
32710.0,-25.266453,5.280422
32711.0,-16.778101,-3.261269
32712.0,-44.917328,-23.158383
32713.0,-45.237141,-39.548624
32714.0,12.813900,-23.343365
32715.0,36.535860,8.791692
32716.0,33.057774,21.900829
32717.0,23.744822,22.231015
32718.0,23.198997,27.506690
32719.0,36.366915,19.911170
32720.0,-8.145594,-12.361949
32721.0,-54.757633,-36.325972
32722.0,-38.541837,-28.355785
32723.0,-21.942445,-12.117907
32724.0,-12.620758,-4.324359
32725.0,-12.888237,12.837011
32726.0,3.161574,36.912143
32727.0,56.992828,34.244409
32728.0,53.291724,4.194942
32729.0,11.328943,-16.472795
32730.0,2.032641,-19.956477
32731.0,-4.507488,-27.028920
32732.0,-12.355915,-28.805168
32733.0,-43.471268,-2.955189
32734.0,-62.119580,29.303864
32735.0,-10.668544,32.880571
32736.0,19.975328,18.526677
32737.0,13.658394,10.902741
32738.0,22.645481,-1.826318
32739.0,34.623234,-29.116015
32740.0,50.576074,-40.243405
32741.0,19.123881,-17.545323
32742.0,-38.068825,8.347944
32743.0,-31.356774,16.172292
32744.0,-20.389637,23.796944
32745.0,-32.228680,33.246232
32746.0,-32.508792,17.630546
32747.0,-16.401819,-17.633408
32748.0,37.634294,-33.262424
32749.0,55.125471,-23.816263
32750.0,18.712375,-16.190676
32751.0,18.966653,-8.360147
32752.0,22.826629,17.576675
32753.0,1.695305,40.328402
32754.0,-32.264516,29.186982
32755.0,-63.533717,1.831364
32756.0,-30.298934,-10.936411
32757.0,3.276774,-18.589922
32758.0,-9.918590,-33.003524
32759.0,5.958574,-29.422986
32760.0,36.378955,2.968165
32761.0,55.256208,28.941033
32762.0,40.157405,27.165216
32763.0,-13.638417,20.063615
32764.0,-17.339429,16.566601
32765.0,-6.235057,-4.220198
32766.0,-37.548715,-34.461755
32767.0,-49.390414,-37.158462
32768.0,-33.244154,-12.926862
32769.0,11.246326,4.356038
32770.0,42.524409,12.210635
32771.0,17.567075,28.582022
32772.0,23.542735,36.627659
32773.0,46.738765,12.468651
32774.0,22.264402,-20.089536
32775.0,-15.373460,-27.762080
32776.0,-49.472988,-22.444683
32777.0,-38.455265,-22.118478
32778.0,-9.492621,-8.881936
32779.0,-29.606539,23.590602
32780.0,-20.562141,39.980419
32781.0,26.539528,23.418795
32782.0,50.170646,3.299007
32783.0,47.634772,-5.343250
32784.0,10.202630,-21.044583
32785.0,0.358065,-38.350831
32786.0,14.781283,-26.263112
32787.0,-26.233896,7.677738
32788.0,-57.591268,25.000176
32789.0,-43.266547,23.217101
32790.0,-12.441318,24.827814
32791.0,18.906354,19.876591
32792.0,7.660754,-9.473473
32793.0,15.509725,-36.959242
32794.0,58.255964,-31.632037
32795.0,43.362444,-11.501555
32796.0,2.352893,-1.510772
32797.0,-25.672515,11.753060
32798.0,-31.150594,34.623692
32799.0,-14.749800,36.236279
32800.0,-39.619198,6.621186
32801.0,-47.191956,-18.679360
32802.0,6.887396,-22.194646
32803.0,37.458153,-24.898465
32804.0,39.631255,-27.420336
32805.0,24.498937,-5.641683
32806.0,17.390745,28.356087
32807.0,35.435814,36.036598
32808.0,-2.355042,19.433673
32809.0,-53.153706,8.015111
32810.0,-44.544422,-2.091907
32811.0,-25.277271,-26.339922
32812.0,-7.672416,-40.832547
32813.0,-9.190544,-20.675276
32814.0,-1.321758,9.159147
32815.0,53.100773,19.164840
32816.0,57.714035,22.771414
32817.0,16.544177,30.846566
32818.0,-1.028514,19.422362
32819.0,-10.109621,-15.380022
32820.0,-10.230597,-35.562521
32821.0,-38.021046,-26.042652
32822.0,-64.114869,-13.920430
32823.0,-16.871984,-6.764742
32824.0,20.631038,15.038927
32825.0,19.957021,39.393179
32826.0,23.321007,32.249974
32827.0,28.847719,2.586847
32828.0,49.668906,-13.994902
32829.0,25.191338,-18.960892
32830.0,-36.154970,-30.186945
32831.0,-37.189941,-29.857774
32832.0,-23.650313,0.000000
32833.0,-27.405855,29.859481
32834.0,-28.934483,30.190398
32835.0,-21.059183,18.964145
32836.0,33.416314,13.998104
32837.0,59.410472,-2.587587
32838.0,23.956178,-32.261042
32839.0,16.027330,-39.408952
32840.0,17.439782,-15.045808
32841.0,3.961981,6.768224
32842.0,-26.602742,13.928393
32843.0,-65.358924,26.059038
32844.0,-36.611640,35.586932
32845.0,3.760288,15.391459
32846.0,-3.814777,-19.437916
32847.0,6.458776,-30.873032
32848.0,30.511159,-22.792255
32849.0,54.230320,-19.183476
32850.0,46.300314,-9.168577
32851.0,-11.466018,20.697745
32852.0,-23.000388,40.879257
32853.0,-9.355905,26.371559
32854.0,-32.660322,2.094540
32855.0,-45.812317,-8.025654
32856.0,-37.943619,-19.460347
32857.0,6.781424,-36.088120
32858.0,46.585150,-28.398248
32859.0,22.750793,5.650393
32860.0,20.569592,27.464239
32861.0,41.395409,24.939752
32862.0,24.617926,22.232717
32863.0,-9.544592,18.712467
32864.0,-51.053088,-6.633299
32865.0,-44.711356,-36.304642
32866.0,-9.068724,-34.690988
32867.0,-23.549247,-11.776574
32868.0,-20.175814,1.513880
32869.0,20.532508,11.525878
32870.0,48.966211,31.700734
32871.0,53.681933,37.041616
32872.0,12.487392,9.495127
32873.0,-5.197842,-19.923157
32874.0,11.738804,-24.887393
32875.0,-21.207850,-23.274137
32876.0,-53.890944,-25.063016
32877.0,-47.889824,-7.697473
32878.0,-16.989485,26.332116
32879.0,22.790534,38.453776
32880.0,12.770268,21.102269
32881.0,12.455055,5.358201
32882.0,52.798791,-3.308425
32883.0,45.681369,-23.486982
32884.0,8.246987,-40.099098
32885.0,-27.076467,-23.661969
32886.0,-37.280537,8.909310
32887.0,-14.303602,22.187901
32888.0,-33.489097,22.516403
32889.0,-46.764334,27.852365
32890.0,0.797554,20.156008
32891.0,36.102634,-12.510613
32892.0,45.530283,-36.753001
32893.0,26.753331,-28.681450
32894.0,11.839988,-12.253803
32895.0,32.350649,-4.371684
32896.0,2.735243,12.974024
32897.0,-49.291050,37.296129
32898.0,-49.034494,34.591378
32899.0,-29.774222,4.236310
32900.0,-3.826469,-16.630785
32901.0,-4.093900,-20.142478
32902.0,-4.398847,-27.273525
32903.0,47.487223,-29.058053
32904.0,59.882650,-2.980334
32905.0,22.400897,29.545270
32906.0,-2.396415,33.142545
32907.0,-16.177036,18.669275
32908.0,-9.750755,10.983709
32909.0,-31.788237,-1.839387
32910.0,-63.512149,-29.316488
32911.0,-22.915485,-40.509608
32912.0,19.210456,-17.656637
32913.0,25.781906,8.398649
32914.0,25.503028,16.266149
32915.0,23.222656,23.928616
32916.0,46.442228,33.421200
32917.0,30.190759,17.718566
32918.0,-32.201111,-17.716676
32919.0,-41.566701,-33.410506
32920.0,-28.070407,-23.915856
32921.0,-23.471083,-16.254007
32922.0,-23.744485,-8.390590
32923.0,-24.046415,17.635932
32924.0,27.741654,40.453474
32925.0,61.398631,29.269620
32926.0,29.718907,1.836055
32927.0,14.587202,-10.961472
32928.0,11.285249,-18.627506
32929.0,4.401548,-33.061344
32930.0,-20.330497,-29.466598
32931.0,-64.564233,2.971764
32932.0,-42.487442,28.968324
32933.0,2.374353,27.183511
32934.0,2.069806,20.071721
32935.0,8.663445,16.568832
32936.0,24.806411,-4.219630
32937.0,50.839920,-34.447836
32938.0,51.084679,-37.133453
32939.0,-7.571305,-12.914684
32940.0,-27.347938,4.350763
32941.0,-13.788592,12.192563
32942.0,-28.621448,28.532036
32943.0,-40.437660,36.553758
32944.0,-40.744361,12.440144
32945.0,1.213709,-20.038210
32946.0,48.487441,-27.683698
32947.0,28.436313,-22.375290
32948.0,19.053100,-22.044159
32949.0,35.025767,-8.849710
32950.0,24.884556,23.498686
32951.0,-3.348443,39.813928
32952.0,-50.185990,23.314998
32953.0,-50.396934,3.283502
32954.0,-10.354820,-5.316707
32955.0,-17.505454,-20.934409
32956.0,-17.768481,-38.139799
32957.0,14.844402,-26.111573
32958.0,45.476206,7.631385
32959.0,58.250453,24.842565
32960.0,16.184158,23.064533
32961.0,-9.629199,24.658035
32962.0,7.149922,19.735368
32963.0,-17.197240,-9.403638
32964.0,-48.324127,-36.676944
32965.0,-50.473894,-31.382002
32966.0,-22.321414,-11.407579
32967.0,24.791209,-1.498026
32968.0,18.471882,11.650776
32969.0,10.968503,34.313167
32970.0,46.213238,35.901664
32971.0,45.652637,6.558286
32972.0,14.256861,-18.496951
32973.0,-26.326301,-21.972023
32974.0,-42.898048,-24.642120
32975.0,-15.500420,-27.130761
32976.0,-27.288283,-5.580609
32977.0,-44.004641,28.041617
32978.0,-4.699767,35.627419
32979.0,32.635751,19.207875
32980.0,50.023086,7.919867
32981.0,30.229168,-2.066497
32982.0,7.235232,-26.013018
32983.0,27.494594,-40.315007
32984.0,6.494703,-20.407774
32985.0,-43.649851,9.038232
32986.0,-51.456334,18.906789
32987.0,-34.872434,22.458812
32988.0,-1.556336,30.415001
32989.0,1.766856,19.145528
32990.0,-5.693058,-15.156768
32991.0,40.849343,-35.036971
32992.0,59.532978,-25.650962
32993.0,28.169483,-13.707416
32994.0,-1.909952,-6.659455
32995.0,-21.955181,14.800926
32996.0,-10.965021,38.759460
32997.0,-25.543468,31.722745
32998.0,-60.393567,2.543881
32999.0,-28.050181,-13.758807
33000.0,15.901099,-18.636079
33001.0,30.413214,-29.661961
33002.0,28.905288,-29.330745
33003.0,18.436291,-0.000000
33004.0,41.305526,29.316901
33005.0,33.509355,29.633967
33006.0,-26.707588,18.609703
33007.0,-43.953026,13.732849
33008.0,-33.086372,-2.537883
33009.0,-20.893470,-31.633016
33010.0,-17.590282,-38.631588
33011.0,-25.009156,-14.745135
33012.0,21.318939,6.631222
33013.0,60.857012,13.642862
33014.0,35.276314,25.518117
33015.0,14.798844,34.839073
33016.0,5.126771,15.064049
33017.0,2.984606,-19.019434
33018.0,-14.220712,-30.200436
33019.0,-61.265011,-22.289859
33020.0,-47.196943,-18.755710
33021.0,-0.682105,-8.961783
33022.0,7.015800,20.225619
33023.0,12.270499,39.936333
33024.0,19.952206,25.756538
33025.0,45.522241,2.045158
33026.0,53.928001,-7.834393
33027.0,-2.459911,-18.991628
33028.0,-29.862635,-35.209729
33029.0,-18.959413,-27.699815
33030.0,-25.897691,5.509992
33031.0,-33.942120,26.774842
33032.0,-41.323815,24.307406
33033.0,-4.753551,21.663382
33034.0,48.021452,18.228549
33035.0,33.904312,-6.460082
33036.0,19.137556,-35.347451
33037.0,28.413606,-33.767600
33038.0,23.066487,-11.460147
33039.0,2.451701,1.472823
33040.0,-47.008852,11.210393
33041.0,-54.805283,30.825073
33042.0,-13.147077,36.009141
33043.0,-12.202320,9.228089
33044.0,-13.674337,-19.357862
33045.0,10.151986,-24.175027
33046.0,40.158894,-22.602142
33047.0,60.789030,-24.333124
33048.0,20.795836,-7.471389
33049.0,-12.421269,25.552163
33050.0,1.610988,37.305232
33051.0,-14.651208,20.466749
33052.0,-41.590346,5.195505
33053.0,-50.731202,-3.207150
33054.0,-27.752352,-22.762208
33055.0,24.704621,-38.851799
33056.0,24.043599,-22.920120
33057.0,11.176094,8.627792
33058.0,39.302028,21.481346
33059.0,43.321367,21.793858
33060.0,19.640313,26.951757
33061.0,-23.562932,19.499324
33062.0,-47.308728,-12.099955
33063.0,-18.131008,-35.537612
33064.0,-21.750517,-27.725979
33065.0,-39.292564,-11.842603
33066.0,-8.955708,-4.223920
33067.0,27.524537,12.532344
33068.0,52.577217,36.017388
33069.0,34.440949,33.396985
33070.0,4.094256,4.089011
33071.0,21.496037,-16.048499
33072.0,8.512000,-19.432377
33073.0,-36.941392,-26.305450
33074.0,-51.552618,-28.019641
33075.0,-39.906597,-2.873112
33076.0,-1.075576,28.475249
33077.0,7.654805,31.934299
33078.0,-5.111799,17.984197
33079.0,33.992369,10.578031
33080.0,56.755240,-1.771011
33081.0,33.135067,-28.219713
33082.0,0.300338,-38.984439
33083.0,-26.741605,-16.987677
33084.0,-13.649295,8.078455
33085.0,-20.015559,15.642156
33086.0,-55.184216,23.005019
33087.0,-31.672062,32.123313
33088.0,11.165351,17.026301
33089.0,33.318016,-17.020313
33090.0,33.041032,-32.089432
33091.0,15.009646,-22.964594
33092.0,34.919457,-15.603688
33093.0,34.791757,-8.052921
33094.0,-20.375552,16.922075
33095.0,-44.110191,38.806586
33096.0,-38.039292,28.071219
33097.0,-19.899882,1.760453
33098.0,-11.235148,-10.507578
33099.0,-23.901152,-17.851859
33100.0,14.929745,-31.677026
33101.0,57.908564,-28.225991
33102.0,39.939123,2.845961
33103.0,16.543599,27.735350
33104.0,-0.305584,26.020258
33105.0,-0.033175,19.208196
33106.0,-8.979612,15.852214
33107.0,-55.914298,-4.036162
33108.0,-50.187629,-32.942200
33109.0,-4.961165,-35.501976
33110.0,10.473944,-12.344334
33111.0,16.766855,4.157633
33112.0,16.461668,11.648575
33113.0,38.959811,27.252587
33114.0,54.534425,34.906344
33115.0,3.200209,11.876685
33116.0,-30.309162,-19.126101
33117.0,-24.194792,-26.417364
33118.0,-24.714147,-21.346765
33119.0,-27.118669,-21.025925
33120.0,-39.686710,-8.438961
33121.0,-10.386031,22.402786
33122.0,45.317428,37.948288
33123.0,38.480751,22.217307
33124.0,20.702906,3.128185
33125.0,22.322518,-5.064039
33126.0,19.468849,-19.934915
33127.0,7.189415,-36.310451
33128.0,-41.973499,-24.853413
33129.0,-57.424494,7.262001
33130.0,-17.014037,23.634665
33131.0,-8.208837,21.938047
33132.0,-8.458198,23.448347
33133.0,6.938575,18.762887
33134.0,33.700604,-8.938222
33135.0,61.045607,-34.853741
33136.0,25.699811,-29.815227
33137.0,-13.328261,-10.835584
33138.0,-4.170935,-1.422590
33139.0,-13.762870,11.061577
33140.0,-34.501501,32.570538
33141.0,-48.711451,34.070684
33142.0,-32.603880,6.222415
33143.0,22.639421,-17.545724
33144.0,28.809547,-20.837418
33145.0,12.933556,-23.364411
33146.0,32.846892,-25.718277
33147.0,39.051884,-5.288893
33148.0,23.781535,26.569890
33149.0,-19.208782,33.750077
33150.0,-50.013517,18.191714
33151.0,-21.771753,7.499223
33152.0,-17.452547,-1.956309
33153.0,-33.255836,-24.620562
33154.0,-11.542820,-38.148607
33155.0,21.438747,-19.306897
33156.0,52.954592,8.548806
33157.0,38.803188,17.879076
33158.0,2.680038,21.233404
33159.0,15.102958,28.749243
33160.0,8.658664,18.093055
33161.0,-29.970716,-14.320471
33162.0,-49.402570,-33.096620
33163.0,-44.242183,-24.225198
33164.0,-2.315260,-12.942735
33165.0,12.873309,-6.286605
33166.0,-2.846337,13.969267
33167.0,27.682230,36.573785
33168.0,51.965892,29.927513
33169.0,36.733298,2.399411
33170.0,3.855403,-12.974680
33171.0,-30.015724,-17.570282
33172.0,-17.368667,-27.959707
33173.0,-15.765703,-27.641693
33174.0,-48.562361,-0.000000
33175.0,-33.428299,27.617085
33176.0,5.639409,27.909947
33177.0,34.240906,17.523399
33178.0,37.332722,12.928540
33179.0,13.217061,-2.388750
33180.0,28.065038,-29.768019
33181.0,33.993171,-36.346491
33182.0,-13.969241,-13.870097
33183.0,-42.125726,6.236421
33184.0,-42.310002,12.827991
33185.0,-20.456608,23.989064
33186.0,-5.409699,32.744854
33187.0,-20.974248,14.155663
33188.0,9.284690,-17.868921
33189.0,52.995189,-28.367852
33190.0,43.184333,-20.933087
33191.0,19.478570,-17.610531
33192.0,-4.444926,-8.412917
33193.0,-4.180449,18.983114
33194.0,-5.126553,37.475509
33195.0,-49.206467,24.164666
33196.0,-51.181196,1.918379
33197.0,-9.868930,-7.347292
33198.0,12.152536,-17.807333
33199.0,21.543184,-33.007629
33200.0,14.599920,-25.962333
33201.0,31.945811,5.163370
33202.0,52.936963,25.085625
33203.0,8.714338,22.769454
33204.0,-28.761445,20.288806
33205.0,-28.857849,17.068635
33206.0,-25.042767,-6.047857
33207.0,-20.731143,-33.085564
33208.0,-36.144885,-31.600787
33209.0,-15.056221,-10.722731
33210.0,40.802931,1.377792
33211.0,41.664313,10.485084
33212.0,23.416633,28.825277
33213.0,17.366459,33.666714
33214.0,14.621405,8.626181
33215.0,10.407720,-18.091864
33216.0,-35.746526,-22.589795
33217.0,-58.026565,-21.116142
33218.0,-21.401062,-22.729127
33219.0,-5.851404,-6.977606
33220.0,-2.793681,23.859055
33221.0,5.428409,34.827000
33222.0,26.879337,19.103643
33223.0,59.100034,4.848600
33224.0,30.279789,-2.992468
33225.0,-12.393888,-21.234715
33226.0,-9.517454,-36.238093
33227.0,-14.465155,-21.374379
33228.0,-27.834839,8.044498
33229.0,-44.771900,20.025520
33230.0,-36.334536,20.313262
33231.0,18.970940,25.116331
33232.0,32.264787,18.168225
33233.0,15.885017,-11.271996
33234.0,27.480903,-33.100132
33235.0,33.439875,-25.819812
33236.0,26.294828,-11.026517
33237.0,-13.867287,-3.932169
33238.0,-50.791934,11.664721
33239.0,-25.891012,33.518157
33240.0,-14.734027,31.074300
33241.0,-26.640697,3.803985
33242.0,-12.310091,-14.927317
33243.0,15.115023,-18.071753
33244.0,51.237334,-24.459494
33245.0,42.758917,-26.049054
33246.0,2.984115,-2.670607
33247.0,9.040439,26.463857
33248.0,7.081792,29.673691
33249.0,-23.491829,16.708371
33250.0,-45.384334,9.826007
33251.0,-47.399572,-1.644838
33252.0,-4.970773,-26.204996
33253.0,16.889633,-36.195361
33254.0,0.695611,-15.769794
33255.0,22.523187,7.498097
33256.0,45.811198,14.516115
33257.0,38.644851,21.345569
33258.0,8.227143,29.801433
33259.0,-31.519216,15.793162
33260.0,-21.587078,-15.785147
33261.0,-13.114048,-29.756082
33262.0,-41.323733,-21.291458
33263.0,-33.259836,-14.464625
33264.0,-0.000000,-7.463919
33265.0,33.225936,15.681984
33266.0,41.239538,35.957298
33267.0,13.073990,26.006231
33268.0,21.499204,1.630706
33269.0,31.358921,-9.731703
33270.0,-8.176962,-16.531232
33271.0,-38.369996,-29.329322
33272.0,-45.439027,-26.130217
33273.0,-22.317447,2.634264
33274.0,-0.688555,25.668520
33275.0,-16.701274,24.077753
33276.0,4.910331,17.771679
33277.0,46.775535,14.664581
33278.0,44.741226,-3.733246
33279.0,23.135366,-30.465552
33280.0,-6.967235,-32.828259
33281.0,-8.885146,-11.413063
33282.0,-2.929870,3.843441
33283.0,-41.938949,10.766803
33284.0,-50.203664,25.186160
33285.0,-14.795030,32.255157
33286.0,12.037229,10.973141
33287.0,26.023710,-17.668653
33288.0,14.378168,-24.401026
33289.0,25.240021,-19.714812
33290.0,49.464557,-19.415921
33291.0,13.491173,-7.791742
33292.0,-25.555684,20.681908
33293.0,-32.466907,35.028709
33294.0,-26.654252,20.505345
33295.0,-15.391558,2.886770
33296.0,-31.230809,-4.672628
33297.0,-18.344377,-18.391764
33298.0,35.098906,-33.495448
33299.0,43.205547,-22.923751
33300.0,26.833843,6.697332
33301.0,13.930850,21.794215
33302.0,9.156634,20.227227
33303.0,11.911963,21.617107
33304.0,-29.072980,17.295468
33305.0,-56.687271,-8.238184
33306.0,-25.755956,-32.120168
33307.0,-5.196287,-27.473561
33308.0,2.671525,-9.983388
33309.0,5.589905,-1.310553
33310.0,20.424046,10.189230
33311.0,55.321722,29.998476
33312.0,34.045936,31.376565
33313.0,-9.902615,5.729730
33314.0,-13.897813,-16.154649
33315.0,-16.490428,-19.183222
33316.0,-22.213076,-21.507220
33317.0,-39.483195,-23.671375
33318.0,-38.628114,-4.867422
33319.0,14.239425,24.449886
33320.0,34.149782,31.053830
33321.0,19.567224,16.736618
33322.0,23.613123,6.898655
33323.0,27.183196,-1.799451
33324.0,27.065309,-22.644120
33325.0,-8.192241,-35.082570
33326.0,-49.715709,-17.753372
33327.0,-29.971960,7.860132
33328.0,-13.684175,16.437125
33329.0,-20.171829,19.518983
33330.0,-11.367627,26.425377
33331.0,9.222334,16.628928
33332.0,47.780358,-13.160356
33333.0,45.891228,-30.412516
33334.0,4.776412,-22.258444
33335.0,3.891064,-11.890845
33336.0,4.133136,-5.775138
33337.0,-18.094310,12.831570
33338.0,-40.075727,33.592046
33339.0,-49.131751,27.485139
33340.0,-8.599321,2.203399
33341.0,19.406825,-11.913702
33342.0,5.000493,-16.132096
33343.0,18.890589,-25.668889
33344.0,39.032591,-25.374756
33345.0,38.824385,-0.000000
33346.0,12.861844,25.347894
33347.0,-31.267687,25.614572
33348.0,-25.789549,16.080919
33349.0,-12.133538,11.863336
33350.0,-34.238685,-2.191761
33351.0,-31.372414,-27.311039
33352.0,-5.161929,-33.343937
33353.0,30.568125,-12.723319
33354.0,44.364017,5.720358
33355.0,14.388694,11.765593
33356.0,15.836237,22.000686
33357.0,27.340861,30.028536
33358.0,-3.508419,12.980455
33359.0,-33.394918,-16.384269
33360.0,-47.197401,-26.009058
33361.0,-25.117735,-19.191165
33362.0,2.580155,-16.143987
33363.0,-11.658171,-7.711798
33364.0,2.094697,17.399937
33365.0,39.988902,34.347833
33366.0,44.610240,22.146475
33367.0,27.037387,1.758047
33368.0,-7.803718,-6.732811
33369.0,-13.598665,-16.317036
33370.0,-2.410789,-30.243390
33371.0,-34.871478,-23.786691
33372.0,-47.543559,4.730404
33373.0,-19.229726,22.980787
33374.0,10.343602,20.857778
33375.0,29.772440,18.584369
33376.0,15.609629,15.633870
33377.0,19.454270,-5.539186
33378.0,44.647510,-30.301231
33379.0,17.131624,-28.939918
33380.0,-21.189856,-9.819354
33381.0,-34.763226,1.261652
33382.0,-29.212108,9.600790
33383.0,-11.491525,26.392955
33384.0,-25.573362,30.824436
33385.0,-20.077469,7.897567
33386.0,28.887221,-16.562995
33387.0,43.118234,-20.679931
33388.0,30.511384,-19.330053
33389.0,12.159831,-20.805750
33390.0,3.681689,-6.386893
33391.0,11.753928,21.838334
33392.0,-22.643100,31.876147
33393.0,-53.735019,17.484366
33394.0,-29.637279,4.437460
33395.0,-6.096340,-2.738624
33396.0,7.424645,-19.432771
33397.0,7.199114,-33.161900
33398.0,14.907503,-19.559322
33399.0,50.268456,7.361155
33400.0,36.709208,18.323902
33401.0,-6.281965,18.586664
33402.0,-16.995933,22.980848
33403.0,-19.469346,16.623057
33404.0,-18.040293,-10.313077
33405.0,-33.501217,-30.283537
33406.0,-39.417379,-23.622176
33407.0,9.025644,-10.087779
33408.0,34.457243,-3.597330
33409.0,23.524007,10.671213
33410.0,21.418879,30.662768
33411.0,20.949897,28.426596
33412.0,26.220655,3.479806
33413.0,-2.766038,-13.654985
33414.0,-47.093574,-16.531165
33415.0,-33.613945,-22.374060
33416.0,-14.190213,-23.827798
33417.0,-14.440421,-2.442851
33418.0,-9.012648,24.206712
33419.0,4.265211,27.142527
33420.0,43.109089,15.283026
33421.0,47.985626,8.987716
33422.0,7.699504,-1.504502
33423.0,0.028421,-23.969106
33424.0,0.261560,-33.106944
33425.0,-14.147845,-14.424180
33426.0,-34.125476,6.858286
33427.0,-49.436038,13.277455
33428.0,-12.734289,19.524169
33429.0,20.368703,27.258555
33430.0,9.566352,14.445618
33431.0,16.929411,-14.438347
33432.0,32.333176,-27.217418
33433.0,37.461079,-19.475086
33434.0,17.289280,-13.230749
33435.0,-29.496528,-6.827284
33436.0,-29.579431,14.344530
33437.0,-12.703442,32.891003
33438.0,-27.940489,23.788811
33439.0,-28.150739,1.491683
33440.0,-9.425712,-8.902175
33441.0,26.714684,-15.122347
33442.0,46.507324,-26.830158
33443.0,16.854187,-23.904074
33444.0,11.483777,2.409886
33445.0,22.480052,23.482624
33446.0,-0.252264,22.027791
33447.0,-27.808072,16.258974
33448.0,-47.591225,13.416663
33449.0,-28.480073,-3.415640
33450.0,4.279303,-27.874415
33451.0,-6.402859,-30.036978
33452.0,0.898923,-10.442939
33453.0,33.324847,3.516847
33454.0,43.014745,9.852198
33455.0,30.798101,23.047404
33456.0,-7.090669,29.517080
33457.0,-17.892042,10.041992
33458.0,-3.405049,-16.169907
33459.0,-28.620094,-22.332011
33460.0,-43.655818,-18.043824
33461.0,-22.835687,-17.770949
33462.0,7.424110,-7.131885
33463.0,32.546645,18.931199
33464.0,18.001875,32.064896
33465.0,14.994201,18.771176
33466.0,39.092807,2.642748
33467.0,19.455394,-4.277840
33468.0,-16.203737,-16.838637
33469.0,-35.712970,-30.668327
33470.0,-32.374030,-20.989941
33471.0,-9.198792,6.132663
33472.0,-19.774257,19.957713
33473.0,-20.302044,18.523739
33474.0,22.788893,19.797628
33475.0,41.625690,15.840602
33476.0,34.099080,-7.545624
33477.0,12.002961,-29.421601
33478.0,-1.318783,-25.166844
33479.0,10.160464,-9.145714
33480.0,-16.997763,-1.200661
33481.0,-49.648875,9.335428
33482.0,-32.774477,27.486499
33483.0,-8.278962,28.751037
33484.0,11.143023,5.250621
33485.0,9.936010,-14.804815
33486.0,10.697264,-17.581520
33487.0,44.559557,-19.712835
33488.0,38.192145,-21.697953
33489.0,-1.990393,-4.461955
